ID,var_rpta_alt,Prob_uno
350951#723801#356541,1,0.8
106166#1035107#45235,0,0.275
624709#227696#855134,1,0.6657
410251#976725#103617,0,0.47
561886#909728#170614,1,0.52
124512#276964#806064,1,0.49
122167#890177#190165,1,0.7254
58904#632364#447978,0,0.35
519440#358955#720905,0,0.4417
567846#408038#671879,1,0.685
492783#389526#690322,0,0.27
434590#258418#824568,0,0.44
349561#1022616#57726,1,0.59
332610#352094#727779,1,0.66
386954#950702#129640,1,0.5583
425309#861573#218769,1,0.6035
76546#633947#446395,1,0.6711
248959#777100#303242,0,0.48
301531#995429#84913,1,0.539
52882#1022845#57497,1,0.51
236660#293345#789734,0,0.3825
151109#137028#951076,0,0.45
211768#1029861#50481,1,0.74
385573#703875#376467,1,0.81
421321#407174#672745,0,0.449
595667#669190#411152,1,0.61
619045#1064426#15916,1,0.6108
86652#1026398#53944,1,0.6183
236155#681664#398678,1,0.7367
386734#291905#791152,0,0.428
92931#873353#206989,0,0.4327
251535#825325#255017,0,0.4667
453045#624429#455913,0,0.33
613170#54191#1050753,0,0.2733
209842#381770#698083,1,0.65
590279#249882#833120,0,0.46
131721#366783#713077,1,0.658
26869#848159#232183,1,0.5107
516607#380273#699583,0,0.45
429578#1055577#24765,1,0.67
318322#1048614#31728,1,0.82
605526#709402#370940,0,0.445
607921#424466#655519,0,0.17
607921#497864#582478,0,0.17
202439#678383#401959,0,0.47
400290#354577#725289,0,0.4275
448713#223185#859616,1,0.7117
138385#805728#274614,0,0.47
600778#255312#827675,1,0.83
600778#418140#661858,1,0.83
5697#959064#121278,1,0.689
348728#867752#212590,0,0.4873
542368#1022382#57960,0,0.33
190591#400874#679036,0,0.22
490857#473363#606979,1,0.72
182532#331748#748815,1,0.505
182532#809850#270492,1,0.57
441974#272616#810405,1,0.528
185029#337366#743245,0,0.4647
482944#717932#362410,1,0.6583
4586#631674#448668,0,0.42
289208#785573#294769,1,0.5025
257871#330260#750440,0,0.4528
107640#134992#953087,1,0.5017
25295#743738#336604,1,0.82
599280#259397#823590,1,0.77
170935#448943#631415,1,0.57
1055#1065476#14866,1,0.49
567960#868375#211967,0,0.3
254636#444089#636235,0,0.48
157823#799857#280485,0,0.44
594219#372832#707022,0,0.04
117832#686111#394231,0,0.38
59345#1064686#15656,0,0.4327
115393#788381#291961,0,0.25
199509#973692#106650,1,0.7183
196223#393509#686401,0,0.325
535274#1027658#52684,1,0.54
185906#832368#247974,1,0.5075
404659#832322#248020,1,0.7567
75637#468878#611464,1,0.7
123101#835862#244480,1,0.5179
631172#273325#809690,0,0.47
245473#1026955#53387,0,0.2297
230974#593542#486800,1,0.64
230974#593133#487209,1,0.64
76156#946488#133854,0,0.48
541642#309960#773173,0,0.33
479288#622717#457625,0,0.22
354772#901181#179161,0,0.3517
613993#844607#235735,1,0.56
342658#876017#204325,1,0.6433
193480#1065534#14808,1,0.64
557493#53406#1051547,0,0.3325
71696#350528#730238,0,0.415
620016#304478#778627,1,0.62
41686#46461#1058369,1,0.54
85563#894235#186107,0,0.29
336500#1020113#60229,0,0.2107
302409#373674#706180,0,0.4672
630738#1001224#79118,0,0.4533
594956#540782#539560,0,0.27
508995#995828#84514,1,0.5867
274647#806104#274238,1,0.5804
522666#326581#756552,1,0.6217
104889#638080#442262,0,0.45
221762#620287#460055,0,0.3855
126465#630536#449806,0,0.39
381403#468587#611755,1,0.51
439157#743942#336400,1,0.74
47184#361243#718619,0,0.35
424024#352067#727806,1,0.6217
514909#398806#681107,1,0.56
199604#110508#977292,1,0.517
216893#696250#384092,0,0.4208
346870#809696#270646,1,0.54
565057#643753#436589,1,0.62
44847#784688#295654,1,0.63
289750#82780#1022471,1,0.68
105932#823400#256942,1,0.515
266378#426628#653353,0,0.4875
411522#100294#987481,1,0.7
497668#112122#975688,0,0.35
209024#469144#611198,0,0.42
403146#372897#706957,0,0.41
90081#569414#510928,1,0.6174
151250#180751#907380,0,0.4636
208111#574627#505715,1,0.57
263405#1048340#32002,1,0.66
69331#828611#251731,0,0.41
515280#224746#858063,0,0.47
568316#287689#795380,1,0.77
155322#823331#257011,0,0.3887
38115#722843#357499,1,0.75
530902#1014694#65648,0,0.35
194573#642673#437669,0,0.4027
29313#681361#398981,0,0.35
498975#352751#727120,0,0.37
633203#70051#1034999,0,0.455
43164#1024101#56241,0,0.4567
583394#697692#382650,0,0.34
183130#1052570#27772,1,0.705
468019#1036570#43772,1,0.5467
373544#148892#939202,1,0.5367
505360#577631#502711,1,0.76
291350#811176#269166,0,0.295
142061#816890#263452,1,0.5417
464037#611148#469194,0,0.47
433182#229257#853579,1,0.8273
118233#40461#1064631,0,0.2117
435142#129272#958579,0,0.37
544215#68213#1036827,0,0.32
448843#178777#909345,1,0.59
178532#811689#268653,1,0.5283
148735#503681#576661,0,0.415
330296#838924#241418,1,0.76
480277#345018#735661,0,0.405
124293#867775#212567,0,0.11
131783#103612#984159,0,0.405
327570#518743#561599,0,0.3214
530664#692565#387777,1,0.51
423964#806437#273905,0,0.3
581732#84372#1020883,0,0.3025
63255#443120#637190,0,0.3136
59520#181728#906406,0,0.4741
159408#836473#243869,1,0.64
380106#746335#334007,0,0.4433
20486#770928#309414,1,0.77
192231#79434#1025737,1,0.59
599306#50990#1053921,1,0.5775
168335#1071591#8751,0,0.4877
232713#1069404#10938,0,0.4329
515122#159711#928390,1,0.498
255079#620231#460111,1,0.495
100672#86753#1018513,0,0.37
151846#562636#517706,1,0.95
151846#834485#245857,1,0.95
632478#360965#718897,0,0.31
91196#383830#696027,0,0.31
91196#143118#944983,1,0.4933
301391#431174#648871,0,0.39
591080#467357#612985,0,0.37
514586#770930#309412,0,0.4375
410675#976369#103973,0,0.455
291273#1029533#50809,0,0.19
241653#1016812#63530,0,0.39
576142#851701#228641,1,0.5025
231664#1063332#17010,1,0.5167
401733#388423#691429,1,0.51
370373#1051426#28916,0,0.4092
121162#641836#438506,0,0.41
420619#808613#271729,0,0.4865
77877#626685#453657,1,0.6338
31405#1047940#32402,1,0.507
377907#745822#334520,0,0.34
277466#651338#429004,0,0.36
428895#749782#330560,0,0.42
174282#824846#255496,0,0.36
450214#675197#405145,1,0.6667
361392#185062#903077,0,0.4107
345920#901285#179057,0,0.205
204143#411283#668639,0,0.27
100552#866383#213959,0,0.42
93984#113151#974662,0,0.4167
472956#835204#245138,1,0.7425
350052#496255#584087,0,0.27
271231#295331#787764,0,0.33
443703#92950#994816,1,0.515
359801#990446#89896,0,0.47
260766#425465#654513,0,0.433
326323#754079#326263,0,0.485
167513#520084#560258,0,0.2875
217763#171762#916365,1,0.57
564814#916370#163972,0,0.0
94584#856745#223597,1,0.5775
451425#898858#181484,0,0.4089
20783#627903#452439,0,0.4867
230612#845796#234546,0,0.37
293412#646311#434031,1,0.55
183581#974396#105946,1,0.4917
193809#787145#293197,0,0.4858
297800#628526#451816,0,0.284
480279#673795#406547,0,0.2783
360755#718523#361819,1,0.6117
117454#534533#545809,1,0.5363
375847#805025#275317,0,0.2133
24592#179564#908555,0,0.33
497151#626421#453921,1,0.7
91090#319676#763475,1,0.532
159621#907888#172454,0,0.215
237990#787478#292864,1,0.58
559384#1050766#29576,0,0.47
281913#881266#199076,0,0.43
548175#878116#202226,1,0.49
548175#894300#186042,1,0.49
573779#765583#314759,1,0.49
246755#697724#382618,0,0.315
529206#841832#238510,0,0.3683
353424#100557#987220,0,0.4
206371#342747#737912,0,0.335
79015#894537#185805,1,0.65
619920#731300#349042,0,0.3925
445163#743700#336642,1,0.83
156740#860715#219627,1,0.7347
435772#446107#634232,1,0.86
548488#413755#666167,1,0.625
112867#628774#451568,1,0.51
65991#453120#627227,0,0.37
170444#944202#136140,0,0.4633
170444#944094#136248,0,0.4633
359807#885856#194486,0,0.2393
157380#819439#260903,1,0.6215
267941#632423#447919,0,0.3792
267941#749388#330954,0,0.3792
260145#632463#447879,1,0.56
362828#377900#701958,1,0.4983
263733#811110#269232,1,0.5753
611687#662487#417855,1,0.68
499862#830669#249673,1,1.0
233605#754978#325364,1,0.5625
426893#815755#264587,1,0.53
76196#989301#91041,1,0.68
535707#101340#986433,1,0.5793
14888#479179#601163,0,0.3125
93495#355304#724565,0,0.31
311559#31929#752812,0,0.4225
315569#21115#1006655,0,0.419
315234#22918#884114,0,0.4493
588604#20756#1002066,0,0.35
315522#16086#1079670,0,0.45
101207#31663#886229,0,0.2566
61246#27908#752441,0,0.31
406658#423872#656108,0,0.4054
311739#28404#877484,0,0.445
153842#275891#777794,1,0.53
305483#29207#728606,0,0.3689
125447#9265#1009463,0,0.36
314861#7159#1010305,1,0.508
572521#14607#1079395,1,0.56
406209#13591#1000148,1,0.66
455227#16982#1075750,0,0.435
328511#704850#375492,1,0.8145
342047#74985#1030067,1,0.57
244317#247787#835214,0,0.335
504418#847891#232451,1,0.56
155238#963831#116511,1,0.8375
502978#60553#1044426,1,0.4925
238173#705028#375314,1,0.66
606395#171162#916975,0,0.27
432666#799489#280853,1,0.59
217940#999906#80436,0,0.4783
119195#691375#388967,1,0.665
472612#558898#521444,0,0.38
376687#451270#629088,1,0.7
412736#347206#733507,1,0.55
418267#469216#611126,0,0.2933
243793#824001#256341,1,0.59
243793#464353#615989,1,0.59
316116#1640#1002831,0,0.3812
411263#178249#909870,0,0.34
346408#870399#209943,0,0.3764
604991#188319#899846,1,0.54
500450#767704#312638,0,0.32
69642#697020#383322,1,0.6882
265234#712880#367462,0,0.3233
440865#275741#807285,1,0.7638
15748#639141#441201,0,0.435
244578#908479#171863,1,0.5077
34790#254318#828674,0,0.43
178276#1016107#64235,1,0.8427
329331#684032#396310,1,0.64
426867#405083#674840,1,0.62
426867#201510#886760,1,0.62
243599#629629#450713,1,0.675
216776#933330#147012,1,0.5292
632490#262698#820286,0,0.3
167763#753149#327193,1,0.5362
139456#286974#796085,0,0.425
111592#743629#336713,1,0.5258
201759#724510#355832,1,0.5058
24886#91103#996630,0,0.2767
372205#995822#84520,0,0.344
11319#625887#454455,0,0.39
228752#1071561#8781,0,0.3183
215186#293794#789289,1,0.79
33136#818869#261473,1,0.64
586086#88211#1017094,1,0.625
586086#342751#737909,1,0.5618
10266#235941#846962,0,0.34
145037#399069#680846,1,0.49
133622#277242#805790,0,0.43
606246#751180#329162,1,0.65
212280#947403#132939,1,0.6532
304449#1074010#6332,1,0.7133
440021#834630#245712,0,0.0767
152967#958352#121990,0,0.4442
44643#850488#229854,0,0.3083
477884#693916#386426,0,0.455
66850#311082#772055,1,0.555
251602#825413#254929,1,0.6667
69074#809233#271109,1,0.75
248512#164299#923816,1,0.73
569099#772001#308341,0,0.47
483876#534995#545347,0,0.34
321016#307972#775146,0,0.434
525732#261606#821381,1,0.5398
296432#344404#736276,0,0.2075
193349#904435#175907,0,0.2367
24706#1053950#26392,1,0.5923
547599#756948#323394,0,0.3347
297865#205833#879434,0,0.295
600804#305352#777751,1,0.63
600804#393567#686341,1,0.63
186119#745208#335134,0,0.196
399270#184792#903348,1,0.6125
364814#551666#528676,1,0.51
159531#1069678#10664,0,0.47
396268#739620#340722,0,0.45
129156#875487#204855,0,0.2067
249482#1012185#68157,1,0.6
249482#149787#938305,0,0.47
122539#724512#355830,0,0.42
255627#544716#535626,0,0.36
51176#223821#858980,1,0.5383
272969#813543#266799,0,0.3775
445837#316292#766848,1,0.56
490266#325990#757143,0,0.37
600803#862247#218095,0,0.4762
611112#1079005#1337,1,0.89
347974#892935#187407,0,0.3634
567466#869431#210911,1,0.6858
391987#127260#960584,1,0.5052
526456#779228#301114,0,0.415
82280#223017#859782,0,0.39
372301#854271#226071,0,0.46
22208#266082#816920,0,0.4267
155308#872879#207463,0,0.0
109881#431061#648979,1,0.66
72178#715230#365112,1,0.587
617251#772039#308303,1,0.55
235153#837336#243006,0,0.4248
457210#181460#906676,1,0.525
569035#477675#602667,0,0.46
611283#740921#339421,1,0.5255
239484#86146#1019118,0,0.17
441601#994252#86090,1,0.7
225765#994953#85389,1,0.7485
209086#1059707#20635,0,0.3115
437391#309437#773688,1,0.57
408964#869480#210862,0,0.4089
373876#943339#137003,1,0.55
151343#760732#319610,1,0.64
12941#963669#116673,0,0.2704
435723#455458#624880,0,0.475
148707#152650#935449,1,0.64
461826#403490#676430,1,0.5835
586871#467268#613074,0,0.4515
45573#484154#596188,0,0.4608
453102#788173#292169,0,0.2603
459395#860725#219617,1,0.72
178290#1012708#67634,0,0.1633
310491#830877#249465,0,0.4109
491090#687835#392507,0,0.36
597054#665797#414545,0,0.4067
49896#1005384#74958,1,0.5
452329#787047#293295,0,0.26
452329#139198#948901,0,0.09
15809#213290#869462,0,0.475
495352#955088#125254,0,0.3775
92218#711831#368511,0,0.31
182872#168649#919482,1,0.56
588795#273247#809770,0,0.285
355900#872536#207806,0,0.11
526805#662724#417618,1,0.565
181538#369987#709865,0,0.42
199892#951612#128730,1,0.52
504194#153472#934632,0,0.25
504194#243038#839974,1,0.67
88600#723082#357260,0,0.39
392147#265160#817828,0,0.06
280301#859106#221236,0,0.3233
207605#779555#300787,0,0.4
207605#779562#300780,0,0.4
404463#221914#860876,1,0.5725
88764#867793#212549,0,0.275
273213#977828#102514,0,0.46
112655#845236#235106,0,0.2275
341307#887631#192711,1,0.69
422390#776926#303416,0,0.465
1114#39379#1065715,1,0.4983
488001#514226#566116,1,0.5102
319023#1010255#70087,1,0.6767
90268#405117#674806,0,0.32
532222#957607#122735,1,0.612
107751#660830#419512,1,0.66
219848#860770#219572,1,0.5942
36734#428638#651358,0,0.44
551835#346611#734094,1,0.71
282191#778653#301689,0,0.44
356288#378083#701774,0,0.26
60924#262527#820455,1,0.7533
282104#656461#423881,0,0.26
431859#967053#113289,1,0.95
108704#318796#764339,0,0.47
108704#180533#907593,0,0.47
619542#398630#688967,0,0.0
92871#31623#885135,0,0.338
470411#907964#172378,0,0.35
351116#3026#1079390,0,0.05
314866#8064#1077928,0,0.424
493772#1000573#79769,1,0.5925
443172#929712#150630,0,0.0
303588#712092#368250,0,0.3857
168979#291555#791509,1,0.57
125555#522921#557421,1,0.53
125555#522926#557416,1,0.53
538674#647661#432681,1,0.7342
121465#655113#425229,1,0.635
621104#1077361#2981,1,0.665
281799#344576#736105,0,0.2367
291370#766658#313684,0,0.33
594969#797258#283084,1,0.645
515876#888727#191615,0,0.3517
451405#751849#328493,1,0.67
154438#879466#200876,0,0.2376
272433#825311#255031,0,0.31
226964#951553#128789,1,0.805
563367#643592#436750,1,0.5517
552550#806773#273569,1,0.5907
404823#333243#747336,1,0.7
629033#942390#137952,1,0.5938
108651#462347#617988,1,0.825
500246#50257#1054605,0,0.29
539364#888579#191763,0,0.3091
243375#968981#111361,1,0.54
340127#656652#423690,1,0.5967
487338#1005405#74937,0,0.249
191451#872085#208257,0,0.4
440267#176079#912018,1,0.55
440267#159199#912018,1,0.55
135282#895566#184776,1,0.564
550812#1018667#61675,1,0.625
401199#965977#114365,0,0.1917
350561#419829#660162,1,0.635
592306#1062073#18269,0,0.445
452564#683976#396366,0,0.3242
581505#799080#281262,1,0.5386
435283#470416#609926,0,0.46
330634#359556#720306,1,0.646
330634#57915#1047057,1,0.646
158490#435981#644256,1,0.7544
600938#155759#932341,1,0.5167
156305#880539#199803,0,0.23
66568#204412#880841,1,0.5133
337864#887881#192461,1,0.5701
36410#652867#427475,1,0.535
606644#853702#226640,0,0.35
383369#143483#944618,0,0.4633
290394#888785#191557,0,0.4236
107710#941922#138420,1,0.67
552221#797435#282907,1,0.5167
290015#49341#1055491,0,0.4433
576508#765361#314981,0,0.4655
25922#951869#128473,1,0.6
370499#181171#906961,0,0.42
433703#861328#219014,0,0.436
168821#951195#129147,1,0.6428
7446#954448#125894,1,0.5525
3125#713656#366686,1,0.6325
237885#329430#751269,0,0.42
293837#985512#94830,0,0.3947
386406#239401#843613,0,0.3367
381012#200774#887495,1,0.5717
431342#309993#773141,0,0.286
443846#817694#262648,1,0.58
509212#83019#1022227,0,0.45
447752#343670#737007,1,0.7708
270492#377993#701865,0,0.42
73002#248630#834371,0,0.24
564640#867193#213149,1,0.525
449649#244477#838517,1,0.5542
442867#205448#879819,1,0.685
423874#123069#964751,1,0.7
376297#959988#120354,1,0.768
376297#171929#916196,1,0.768
320570#730552#349790,1,0.6175
394749#714152#366190,1,0.4933
575842#197024#891235,0,0.12
575842#7463#1000088,0,0.12
574846#650921#429421,0,0.38
48380#672126#408216,1,0.5971
626008#911500#168842,0,0.14
533748#1028291#52051,1,0.53
560716#652447#427895,1,0.744
113505#265404#817588,0,0.41
105388#502033#578309,0,0.4656
433800#1059981#20361,1,0.58
528553#778786#301556,0,0.42
81323#110504#977296,1,0.724
76713#1000988#79354,1,0.5438
585160#884922#195420,0,0.3662
139074#954545#125797,1,0.5767
424783#892609#187733,1,0.6558
424783#868209#212133,1,0.5701
225467#798407#281935,0,0.352
205250#662116#418226,1,0.575
13711#259183#823807,0,0.27
13711#1000896#79446,0,0.34
402513#902197#178145,0,0.3372
373027#35412#1069644,0,0.295
84855#669685#410657,0,0.436
460648#831634#248708,1,0.5345
428318#803761#276581,1,0.49
78336#745626#334716,0,0.4267
192701#131228#956622,1,0.51
198525#301845#781269,0,0.4833
465854#855969#224373,1,0.62
88419#869380#210962,0,0.3908
235067#770766#309576,0,0.3667
342991#70877#1034175,0,0.4233
342991#271632#811383,0,0.4233
401146#1022667#57675,1,0.51
628648#848494#231848,1,0.6119
585719#730598#349744,1,0.66
485680#472855#607487,0,0.4262
184170#352215#727656,0,0.48
580492#1042725#37617,1,0.6747
252994#811767#268575,1,0.59
363013#962735#117607,0,0.385
131281#1029865#50477,0,0.4679
475937#158133#929973,1,0.6033
528145#58295#1046682,1,0.54
488519#969543#110799,0,0.3233
227306#760158#320184,0,0.42
123897#417377#662616,1,0.6567
358583#1007790#72552,0,0.4567
17440#137569#950540,1,0.6
247581#293399#789681,1,0.58
247581#454394#625952,1,0.58
282681#1014393#65949,1,0.836
226285#956553#123789,1,0.5883
230292#826884#253458,0,0.453
625003#468752#611590,1,0.49
344106#807713#272629,1,0.8883
437094#872903#207439,0,0.41
371147#168953#919182,1,0.54
324492#756842#323500,0,0.31
205428#1058509#21833,1,0.52
622745#822350#257992,0,0.34
179893#956219#124123,1,0.7325
216824#712677#367665,1,0.69
43694#651122#429220,0,0.38
55164#887395#192947,1,0.8
336653#1021182#59160,1,0.53
64276#665555#414787,1,0.6083
396313#146305#941789,0,0.48
179770#283126#799931,1,0.6607
334051#871415#208927,0,0.3447
166471#838734#241608,1,0.65
431087#953282#127060,1,0.89
159302#743702#336640,0,0.38
375954#751950#328392,0,0.44
323292#960284#120058,1,0.6506
183636#232863#849968,1,0.5486
334771#272893#810123,0,0.3
232252#468706#611636,0,0.4733
210990#991428#88914,0,0.25
413263#952486#127856,0,0.2275
454957#961257#119085,0,0.4167
361932#104595#983176,1,0.655
283700#227509#855317,0,0.43
351010#278570#804469,0,0.43
516732#646127#434215,0,0.3625
164011#1064370#15972,1,0.5675
35278#1026589#53753,0,0.3525
563766#419144#660845,1,0.65
29344#850475#229867,1,0.8867
592700#165812#922307,1,0.6493
159373#847384#232958,1,0.575
288944#601448#478894,0,0.24
530233#154306#933813,0,0.478
401677#346713#733994,0,0.46
401677#194200#894053,0,0.46
100777#609200#471142,1,0.5317
345755#1034427#45915,1,0.7
136616#397891#682010,0,0.35
377215#894647#185695,1,0.51
89007#677265#403077,0,0.37
393559#411395#668529,0,0.4104
207005#1044539#35803,1,0.5275
621911#292130#790932,1,0.5139
502257#140069#948036,1,0.72
200434#1023908#56434,1,0.76
390927#466253#614089,1,0.55
562965#230104#852728,0,0.452
515908#795133#285209,1,0.56
369490#34472#1070567,0,0.4592
511760#585438#494904,0,0.4236
175637#878628#201714,0,0.37
116724#685757#394585,0,0.3439
616551#887014#193328,0,0.4
158019#1035618#44724,0,0.395
511743#626196#454146,0,0.3845
508473#793206#287136,0,0.3267
359397#983933#96409,1,0.64
97663#151089#937006,0,0.1724
176768#718191#362151,0,0.44
621306#144881#943218,1,0.55
401774#619994#460348,1,0.5
468233#880740#199602,0,0.44
433032#222073#860723,0,0.42
266207#1050994#29348,1,0.545
362906#264472#818517,1,0.53
221556#145220#942877,0,0.458
221556#294503#788589,0,0.458
346614#888405#191937,0,0.05
436931#1069834#10508,0,0.48
204307#837347#242995,1,0.6613
464860#404288#675633,0,0.34
146272#605284#475058,0,0.34
142445#889690#190652,0,0.24
412584#1049721#30621,0,0.18
223381#576824#503518,1,0.8283
223381#576689#503653,1,0.8283
165579#558052#522290,0,0.46
335414#993374#86968,0,0.3891
580306#648440#431902,1,0.71
402388#153967#934149,0,0.48
548721#662650#417692,1,0.55
434402#1063838#16504,1,0.6544
19339#214630#868125,0,0.43
17722#236413#846512,0,0.37
429185#1056344#23998,1,0.676
255211#1032826#47516,1,0.65
148678#945245#135097,1,0.64
518296#898258#182084,0,0.3517
99665#695585#384757,0,0.3767
261377#603297#477045,1,0.5208
130473#1022259#58083,0,0.4517
421460#173033#915090,1,0.5155
43222#115485#972333,1,0.728
337726#165520#922599,1,0.54
371901#40318#1064776,0,0.2
380481#321998#761143,0,0.44
81057#758422#321920,1,0.545
327971#868107#212235,1,0.87
327971#883632#196710,1,0.87
570238#259819#823164,0,0.311
339633#853770#226572,1,0.5297
63283#682335#398007,1,0.6133
333534#832887#247455,0,0.43
24724#758865#321477,1,0.49
632209#300142#782969,1,0.57
333705#272249#810763,1,0.66
548221#256671#826309,1,0.56
335890#660381#419961,0,0.477
361148#185025#903114,1,0.6533
566111#645907#434435,0,0.33
31248#342195#738465,0,0.39
165408#102231#985540,1,0.683
116013#497889#582453,1,0.595
29242#240607#842412,0,0.15
76836#937656#142686,1,0.58
585267#884081#196261,0,0.48
403371#56041#1048912,1,0.7833
125549#323537#759594,1,0.55
139428#297675#785429,0,0.31
62202#655875#424467,0,0.3433
610745#659448#420894,0,0.27
581949#1024057#56285,1,0.73
186822#877824#202518,1,0.7334
74519#631101#449241,1,0.51
433379#847306#233036,1,0.5693
512243#199258#889008,0,0.475
190674#809674#270668,0,0.4122
159340#910846#169496,0,0.365
240304#1079162#1180,0,0.4812
475105#404886#675036,1,0.84
64112#294059#789027,0,0.46
230117#866487#213855,1,0.49
486861#908093#172249,0,0.284
214420#304405#778701,0,0.31
524876#446955#633393,1,0.53
382366#171851#916275,0,0.39
496234#280035#803009,1,0.68
170413#963768#116574,1,0.76
2529#856434#223908,0,0.4367
52598#569350#510992,0,0.4135
413456#94757#993017,0,0.33
318470#351020#729748,0,0.3933
298660#535872#544470,1,0.8167
82040#819475#260867,0,0.32
436300#437770#642520,1,0.5933
216277#273799#809216,0,0.45
216832#629825#450517,1,0.5192
553280#388294#691561,0,0.34
56438#1056408#23934,0,0.4133
174978#898039#182303,0,0.4417
154271#222019#860778,1,0.51
115142#434251#645911,0,0.34
558932#998229#82113,1,0.49
583390#890127#190215,0,0.3697
372120#724503#355839,0,0.38
550464#1003490#76852,1,0.7412
66250#1038068#42274,0,0.43
387385#182121#906016,1,0.5333
224170#1027850#52492,0,0.34
35582#37295#1067764,0,0.42
111930#443846#636476,1,0.6567
621065#78751#1026389,1,0.7947
251264#111520#976285,0,0.4433
339224#61282#1043699,1,0.72
459212#294380#788708,0,0.44
206330#339129#741515,0,0.025
409732#223746#859054,0,0.4475
398418#664698#415644,0,0.4125
380587#740825#339517,1,0.68
456313#1079572#770,0,0.48
281811#1014568#65774,0,0.25
84225#665146#415196,0,0.4658
26135#106383#981401,1,0.6
351713#60129#1044849,0,0.32
519251#88480#1016820,1,0.59
519251#322343#760798,1,0.556
257408#2491#1072378,0,0.445
628484#13496#1007751,1,0.6525
305589#29792#1001776,0,0.46
312922#25790#753621,0,0.47
498774#22481#1004456,0,0.4557
306651#22325#876814,1,0.4948
306651#22326#1076822,1,0.4948
447001#681451#398891,1,0.55
22938#1513#1072855,1,0.65
313626#17721#1002878,0,0.4
137419#6653#1004528,0,0.46
147867#387813#692041,0,0.3487
145863#95164#992614,0,0.39
575404#908109#172233,0,0.46
11303#544666#535676,1,0.555
499309#996339#84003,1,0.6881
195809#713481#366861,1,0.67
44478#623657#456685,1,0.644
194548#36253#1068801,0,0.41
190149#749583#330759,0,0.4308
246869#436340#643914,1,0.57
246643#505012#575330,0,0.41
375898#1071519#8823,1,0.68
186941#767061#313281,1,0.5
186941#408092#671826,1,0.5
25869#282571#800483,0,0.3333
338438#678370#401972,1,0.4953
395013#885891#194451,0,0.2912
156254#830485#249857,1,0.59
286961#431690#648368,0,0.37
101937#882275#198067,1,0.52
132515#660813#419529,0,0.47
326077#183259#904879,0,0.4083
211711#602457#477885,1,0.554
184539#963342#117000,1,0.5383
216276#233549#849282,0,0.39
195005#452639#627714,1,0.65
355293#867044#213298,1,0.668
141862#474246#606096,0,0.22
176552#415209#664739,1,0.74
4844#202292#882943,0,0.4272
10744#793564#286778,1,0.56
40243#126879#960959,1,0.542
288463#39647#1065447,0,0.36
198102#971185#109157,1,0.5213
9750#660274#420068,0,0.3667
47505#517824#562518,1,0.56
254698#705902#374440,0,0.4775
87214#1007489#72853,1,0.5167
192772#987562#92780,1,0.6115
518774#958639#121703,1,0.55
617768#397953#681947,1,0.6367
406029#230795#852040,0,0.33
406029#143556#944546,0,0.33
343464#139183#948916,1,0.87
124535#876116#204226,0,0.3917
12581#112641#975174,0,0.15
382170#1065361#14981,1,0.53
284778#672233#408109,0,0.3525
334984#999228#81114,0,0.16
442815#375026#704822,0,0.292
135998#755116#325226,1,0.5875
425941#60874#1044102,1,0.49
377626#1072519#7823,0,0.4403
533801#83362#1021885,1,0.5
58327#622416#457926,0,0.419
325728#870609#209733,1,0.5701
57837#144935#943163,0,0.31
148304#396178#683731,1,0.64
601565#798737#281605,0,0.41
377988#728061#352281,1,0.5219
393207#55718#1049238,1,0.665
126606#401047#678865,1,0.5667
27014#290256#792798,1,0.5767
353920#975125#105217,1,0.8875
283178#856822#223520,0,0.3933
137448#1056482#23860,1,0.87
291767#615194#465148,0,0.1967
64194#99110#988664,1,0.49
206168#857713#222629,0,0.29
529352#526575#553767,0,0.47
3947#633891#446451,1,0.7
395127#1004805#75537,1,0.5742
179108#233680#849152,0,0.37
404747#419794#660196,0,0.4194
326910#942152#138190,1,0.52
126475#209512#873218,0,0.4489
515862#685091#395251,0,0.1833
26971#953568#126774,1,0.585
340645#643069#437273,0,0.47
618440#839768#240574,1,0.5325
472849#1065345#14997,0,0.467
216061#278332#804707,0,0.45
599692#682623#397719,1,0.59
370782#1049169#31173,1,0.74
572982#1066427#13915,0,0.4867
331336#540813#539529,0,0.31
480370#193971#894281,1,0.5467
392837#975918#104424,1,0.49
167246#761142#319200,1,0.655
607080#673305#407037,0,0.44
402587#633535#446807,0,0.12
549405#1018703#61639,0,0.28
472746#824713#255629,0,0.39
200016#734946#345396,1,0.56
206107#662713#417629,0,0.445
445936#627279#453063,1,0.505
31226#1009541#70801,1,0.6275
631896#61168#1043810,0,0.42
75856#321993#761148,1,0.5067
111963#764973#315369,1,0.5453
75981#276066#806961,0,0.45
619726#581626#498716,0,0.38
423749#107772#980023,1,0.59
80524#762314#318028,0,0.4
612496#646184#434158,0,0.44
67520#793696#286646,1,0.62
504596#708299#372043,1,0.75
434857#154620#933496,0,0.48
226384#443666#636656,1,0.73
606071#853956#226386,1,0.79
298357#1056492#23850,0,0.3067
346150#241197#841826,1,0.83
348114#164931#923195,1,0.73
276199#882309#198033,1,0.525
18753#113131#974681,0,0.34
533464#872813#207529,0,0.1783
621347#875500#204842,0,0.3
506038#559350#520992,0,0.3633
373875#964060#116282,0,0.43
422798#587746#492596,1,0.54
235083#680340#400002,1,0.66
133117#180434#907691,0,0.32
231198#823017#257325,1,0.608
613138#667649#412693,1,0.8075
546841#424460#655525,0,0.402
