ID,var_rpta_alt,Prob_uno
428895#749782#330560,0,0.42
174282#824846#255496,0,0.36
450214#675197#405145,1,0.6667
496044#626697#453645,0,0.44
42082#722795#357547,0,0.44
288887#214647#868109,1,0.4925
196849#293900#789182,0,0.44
361392#185062#903077,0,0.4107
91574#306850#776268,1,0.5431
373034#1000436#79906,1,0.5467
81429#570323#510019,0,0.44
258410#46225#1058604,0,0.44
66374#653570#426772,1,0.5431
549097#240982#842037,0,0.38
69999#891159#189183,0,0.4871
196792#984053#96289,0,0.44
130813#670911#409431,1,0.5431
629793#198674#889589,1,0.5431
453547#496957#583385,0,0.44
371915#108186#979609,1,0.5431
508971#740044#340298,0,0.4871
386422#148902#939192,1,0.5431
345920#901285#179057,0,0.205
30434#373502#706351,0,0.44
204143#411283#668639,0,0.27
36832#297215#785885,1,0.5431
3980#188945#899252,0,0.44
311295#1012392#67950,1,0.5431
311295#1012604#67738,1,0.5431
100552#866383#213959,0,0.42
148703#697457#382885,0,0.44
165272#1037655#42687,0,0.4871
390177#40521#1064572,0,0.44
200454#270179#812834,0,0.4871
177345#339502#741142,0,0.4871
557413#357782#722080,1,0.5431
482676#534194#546148,0,0.3533
126040#408653#671265,0,0.3767
213488#477503#602839,0,0.3922
233152#847427#232915,0,0.4871
426950#247581#835423,0,0.44
582206#152473#935625,0,0.31
553096#964915#115427,0,0.4871
448005#631342#449000,1,0.5431
14769#108456#979338,0,0.44
158354#343408#737257,0,0.44
229345#517130#563212,0,0.4871
93984#113151#974662,0,0.4167
422316#527724#552618,0,0.44
472956#835204#245138,1,0.7425
338097#870131#210211,0,0.4871
191721#607230#473112,1,0.92
3274#562435#517907,1,0.5431
111329#425405#654571,0,0.44
242094#878387#201955,0,0.4871
374987#357376#722488,0,0.4871
93321#272503#810514,1,0.5431
150234#866671#213671,0,0.4871
350052#496255#584087,0,0.27
482789#769758#310584,1,0.5431
271231#295331#787764,0,0.33
123683#626505#453837,1,0.5431
45485#409220#670705,0,0.4871
278317#898101#182241,0,0.4871
609271#341442#739209,1,0.5431
443703#92950#994816,1,0.515
24389#425570#654407,0,0.4871
359801#990446#89896,0,0.47
264998#214273#868488,1,0.5431
132926#128690#959161,0,0.3348
260766#425465#654513,0,0.433
603313#543279#537063,0,0.44
71332#338866#741778,0,0.44
330583#493244#587098,0,0.44
121195#89236#1016072,0,0.44
549078#1018724#61618,0,0.4871
326323#754079#326263,0,0.485
479607#632051#448291,1,0.5431
186937#365622#714235,0,0.44
156314#1064945#15397,0,0.4871
291256#985061#95281,0,0.44
236974#370080#709771,1,0.5431
629479#397379#682521,0,0.44
165540#912352#167990,0,0.4871
485441#573952#506390,0,0.4871
203953#667299#413043,0,0.4871
398358#628172#452170,0,0.4871
390674#1054734#25608,0,0.44
84396#683309#397033,0,0.44
501559#89728#1015586,0,0.4871
267430#88701#1016596,0,0.3483
59963#489971#590371,1,0.5431
535984#126796#961042,1,0.5431
148555#500725#579617,1,0.92
196038#546294#534048,1,0.5431
56342#735915#344427,0,0.23
489263#180501#907624,1,0.5431
76049#833335#247007,1,0.5431
556090#411869#668050,1,0.6048
167513#520084#560258,0,0.2875
336418#160959#927149,1,0.5431
217763#171762#916365,1,0.57
368260#75570#1029494,0,0.44
476108#195403#892853,0,0.36
269767#237239#845719,0,0.36
564814#916370#163972,0,0.0
241477#468319#612023,1,0.5431
269338#286233#796828,0,0.44
140530#866535#213807,0,0.4871
471186#282721#800333,0,0.44
84642#292778#790294,0,0.44
407033#755065#325277,0,0.44
136122#843397#236945,1,0.5431
213687#220199#862593,1,0.5431
109167#667535#412807,1,0.5431
363947#160176#927923,0,0.4871
94584#856745#223597,1,0.5775
94650#544573#535769,0,0.44
338015#1001145#79197,0,0.4871
458458#988309#92033,0,0.4871
595532#353564#726303,1,0.5431
4472#826219#254123,0,0.44
103987#292957#790120,0,0.4871
451425#898858#181484,0,0.4089
20783#627903#452439,0,0.4867
250409#526432#553910,0,0.4871
63143#1032908#47434,0,0.44
617015#280110#802934,0,0.44
337182#200088#888180,0,0.44
104145#709377#370965,0,0.4871
374064#862232#218110,0,0.44
230612#845796#234546,0,0.37
618646#731978#348364,1,0.5431
301463#343444#737223,0,0.44
293412#646311#434031,1,0.55
253519#946570#133772,0,0.4871
319712#425901#654074,1,0.5431
557559#242606#840401,1,0.75
183581#974396#105946,1,0.4917
601090#681227#399115,0,0.4871
193809#787145#293197,0,0.4858
106190#338723#741916,0,0.4871
46260#621854#458488,0,0.44
109721#621096#459246,1,0.5431
28066#785556#294786,1,0.5431
143674#874825#205517,0,0.4871
383612#465242#615100,0,0.44
502509#783917#296425,0,0.44
579593#866695#213647,0,0.4871
376018#820059#260283,0,0.4871
206882#611349#468993,0,0.44
572911#878877#201465,0,0.44
297800#628526#451816,0,0.284
311867#1062973#17369,0,0.44
403045#169926#918205,1,0.5431
76459#954911#125431,0,0.44
42535#794355#285987,0,0.4871
410017#634489#445853,1,0.68
516609#367332#712527,0,0.44
490289#405033#674891,0,0.44
341338#65773#1039248,0,0.4871
12503#671527#408815,0,0.44
398218#999476#80866,0,0.4871
171873#988660#91682,1,0.5431
438761#743814#336528,0,0.44
243031#516860#563482,0,0.44
480279#673795#406547,0,0.2783
360755#718523#361819,1,0.6117
430963#373259#706594,0,0.4871
143926#430858#649172,1,0.5431
203589#45528#1059301,1,0.5431
431022#732912#347430,0,0.4871
117454#534533#545809,1,0.5363
375847#805025#275317,0,0.2133
596308#588013#492329,0,0.4871
221538#1072763#7579,0,0.44
423457#452078#628280,1,0.5431
622927#160041#928059,1,0.5431
586263#731727#348615,0,0.44
132497#772849#307493,0,0.44
24592#179564#908555,0,0.33
74042#987656#92686,0,0.44
43682#888143#192199,0,0.44
248788#623196#457146,1,0.5431
387997#952742#127600,0,0.44
595189#87987#1017311,0,0.44
403246#773886#306456,0,0.44
497151#626421#453921,1,0.7
243699#446329#634008,1,0.5431
200213#739773#340569,0,0.4871
332281#75899#1029170,0,0.44
331901#117654#970169,1,0.5431
557208#879957#200385,0,0.44
13822#742206#338136,0,0.4871
297711#687625#392717,1,0.52
248885#622885#457457,0,0.44
26925#400780#679130,0,0.4871
203142#494550#585792,0,0.4595
91090#319676#763475,1,0.532
624418#441943#638369,0,0.4871
621189#77879#1027208,1,0.5
272616#943627#136715,0,0.44
367307#39614#1065481,1,0.5431
262673#143682#944418,0,0.4871
159621#907888#172454,0,0.215
167880#566882#513460,1,0.5431
433020#979839#100503,0,0.44
71296#44274#1060543,0,0.44
237990#787478#292864,1,0.58
559384#1050766#29576,0,0.47
186937#660370#419972,1,0.5431
438554#796510#283832,1,0.49
428438#754313#326029,0,0.4871
267956#841531#238811,1,0.5431
96356#1015332#65010,1,0.5431
356475#383452#696402,0,0.419
505064#376886#702971,1,0.5431
561965#1034129#46213,0,0.4871
363866#291561#791503,0,0.44
360409#97738#990029,0,0.4871
596388#668255#412087,0,0.44
154159#163623#924498,0,0.44
104678#637870#442472,0,0.4871
281913#881266#199076,0,0.43
548175#878116#202226,1,0.49
595337#496221#584121,1,0.5973
600325#255856#827131,0,0.44
212583#645888#434454,0,0.44
213880#984965#95377,0,0.44
584787#878818#201524,0,0.44
446486#116280#971537,1,0.5431
143815#674041#406301,0,0.44
607502#75927#1029142,1,0.5431
583917#238833#844175,1,0.5431
126390#115097#972723,1,0.5431
220954#535528#544814,0,0.44
573779#765583#314759,1,0.49
249181#623217#457125,0,0.4871
476722#286824#796234,0,0.44
323472#246368#836628,0,0.44
173585#645385#434957,0,0.4871
526650#485181#595161,0,0.4167
246755#697724#382618,0,0.315
277246#627867#452475,0,0.4871
241067#382883#696968,0,0.4871
334264#915131#165211,1,0.5431
54839#777098#303244,0,0.44
473523#805696#274646,0,0.44
244230#87366#1017901,0,0.4871
529206#841832#238510,0,0.3683
240779#114549#973271,1,0.5431
425584#734388#345954,0,0.44
601555#527548#552794,1,0.5431
350417#142165#945936,0,0.44
353424#100557#987220,0,0.4
256499#199377#888890,1,0.5247
302802#270983#812026,1,0.5431
345212#257106#825869,0,0.4871
526252#259078#823911,1,0.68
188279#434507#645668,0,0.44
152737#468229#612113,0,0.4871
109036#156961#931135,1,0.5431
8301#780859#299483,0,0.4871
301075#530593#549749,0,0.44
13853#1030500#49842,1,0.5431
294863#449558#630812,0,0.4871
64548#642712#437630,1,0.5431
519985#839746#240596,1,0.5431
465562#872776#207566,1,0.5431
558183#699743#380599,0,0.43
121982#675561#404781,0,0.44
20896#1024240#56102,0,0.4871
468743#699888#380454,0,0.44
374399#845719#234623,0,0.44
123172#1046120#34222,1,0.5431
386641#401844#678070,0,0.44
589551#1078969#1373,1,0.5431
206371#342747#737912,0,0.335
212709#1022817#57525,0,0.44
623230#229656#853173,0,0.44
260120#159839#928261,0,0.44
79015#894537#185805,1,0.65
516710#1024985#55357,1,0.5431
265590#575795#504547,0,0.4871
619920#731300#349042,0,0.3925
445163#743700#336642,1,0.83
96019#147244#940849,1,0.5431
461422#559478#520864,0,0.44
366116#209653#873084,0,0.44
156740#860715#219627,1,0.7347
291596#670544#409798,0,0.44
435772#446107#634232,1,0.86
256180#598409#481933,0,0.44
154757#206392#878892,0,0.44
75841#743342#337000,0,0.4871
350515#368998#710861,1,0.5431
598961#1070432#9910,0,0.44
102741#393895#686012,0,0.4871
126369#135820#952269,0,0.44
449163#681113#399229,0,0.455
173228#337593#743026,0,0.44
7138#551215#529127,0,0.44
548488#413755#666167,1,0.625
24859#590102#490240,0,0.44
228771#1075129#5213,0,0.44
112867#628774#451568,1,0.51
229492#799929#280413,0,0.44
65991#453120#627227,0,0.37
228995#548134#532208,1,0.4975
596767#487340#593002,0,0.4871
517518#467653#612689,0,0.44
362226#417563#662431,1,0.5431
73790#43592#1061226,0,0.4871
55245#1067490#12852,0,0.44
482267#618846#461496,1,0.68
294387#197915#890348,1,0.5431
170444#944202#136140,0,0.4633
107825#667699#412643,1,0.53
155144#567875#512467,0,0.3483
312564#477210#603132,0,0.4871
40922#586061#494281,0,0.4871
217834#574129#506213,0,0.4871
359807#885856#194486,0,0.2393
157380#819439#260903,1,0.6215
48588#471139#609203,0,0.44
584524#535366#544976,1,0.6562
606430#718414#361928,0,0.4871
612#973626#106716,0,0.058
298133#123706#964120,0,0.468
254903#218818#863964,1,0.5431
431211#466628#613714,1,0.5431
287753#828740#251602,0,0.44
491174#906322#174020,0,0.44
267941#632423#447919,0,0.3792
381884#202639#882598,0,0.4871
325793#385011#694847,0,0.44
260145#632463#447879,1,0.56
349904#777610#302732,1,0.8233
103672#261728#821257,1,0.5431
68379#828409#251933,0,0.4871
292174#1029560#50782,0,0.44
13838#297274#785826,0,0.4871
276848#768636#311706,0,0.44
362828#377900#701958,1,0.4983
634207#785575#294767,0,0.44
199005#715022#365320,0,0.4871
462964#924530#155812,1,0.5853
615973#186128#902020,0,0.44
402493#976825#103517,0,0.4871
264241#1038517#41825,0,0.44
86613#600941#479401,0,0.44
189493#445258#635073,0,0.44
369165#82549#1022702,0,0.4871
137687#842990#237352,0,0.44
389276#138264#949835,0,0.44
357889#993158#87184,1,0.5431
333980#916266#164076,0,0.44
97734#614931#465411,0,0.44
1480#654318#426024,1,0.5431
215982#378316#701541,1,0.5431
267494#740512#339830,0,0.4871
101392#265762#817236,0,0.44
382392#1003999#76343,1,0.69
204650#355432#724434,1,0.5431
168607#212534#870219,0,0.4871
291726#1029370#50972,0,0.44
411524#1043148#37194,1,0.5431
450627#281151#801895,0,0.44
94832#856329#224013,1,0.57
298755#847454#232888,0,0.44
222989#994484#85858,0,0.4871
244197#654035#426307,0,0.4871
472913#947697#132645,0,0.44
627208#423217#656766,0,0.44
377299#953732#126610,0,0.44
212133#194627#893628,1,0.5431
161464#305770#777340,0,0.44
421096#591113#489229,0,0.44
423791#1054858#25484,0,0.4871
491644#104716#983057,1,0.541
356071#318330#764808,0,0.44
359704#355158#724711,0,0.4675
12567#473485#606857,0,0.44
574970#69946#1035103,1,0.5431
271698#119706#968120,0,0.44
263733#811110#269232,1,0.5753
611687#662487#417855,1,0.68
620113#814802#265540,1,0.5431
65756#589850#490492,1,0.5565
499862#830669#249673,1,1.0
502777#648590#431752,0,0.44
364035#564378#515964,0,0.44
232350#528846#551496,1,0.5192
463569#124839#962989,0,0.44
242855#504791#575551,0,0.4871
117562#798794#281548,0,0.44
433020#979831#100511,0,0.44
604196#78796#1026345,0,0.44
317087#378307#701550,1,0.5431
622343#731997#348345,0,0.4871
103675#248099#834904,0,0.4871
443570#68508#1036533,1,0.5431
265595#757629#322713,0,0.4871
402255#1007005#73337,0,0.4871
532202#327839#755299,1,0.5431
605918#684214#396128,0,0.44
99860#234928#847943,1,0.7133
299903#972525#107817,0,0.4871
171409#1009519#70823,0,0.44
303064#804661#275681,0,0.4871
463283#1009342#71000,1,0.5431
603495#496947#583395,0,0.4871
491784#279945#803098,0,0.44
135929#1056282#24060,0,0.44
633355#802850#277492,1,0.5431
233605#754978#325364,1,0.5625
426893#815755#264587,1,0.53
166065#1072058#8284,0,0.4871
287480#165023#923104,1,0.5431
552338#247687#835315,1,0.576
382911#716381#363961,0,0.4871
523389#697003#383339,1,0.96
253992#593265#487077,0,0.4871
207926#346780#733928,1,0.5431
288667#472954#607388,0,0.4871
479202#60883#1044093,1,0.5431
76196#989301#91041,1,0.68
272851#831422#248920,1,0.5431
426245#338815#741825,0,0.44
430342#359422#720440,1,0.5431
153637#563764#516578,0,0.4871
113473#138693#949404,1,0.5431
388880#59877#1045099,1,0.5431
172195#42154#1062949,0,0.44
454496#624654#455688,1,0.5431
117128#540866#539476,0,0.4871
7050#158771#929340,0,0.44
436075#424991#654985,1,0.5431
493590#386101#693749,0,0.4871
535707#101340#986433,1,0.5793
162445#1071855#8487,0,0.4871
75408#445858#634473,1,0.5431
108844#655470#424872,0,0.44
253407#531331#549011,0,0.4871
531206#120959#966865,1,0.5431
318063#776892#303450,0,0.44
542012#489228#591114,1,0.5431
455561#422104#657883,0,0.44
126371#312597#770543,0,0.44
392081#221090#861703,1,0.5431
401540#511129#569213,0,0.4871
517123#244233#838764,1,0.5431
412750#809300#271042,0,0.4871
156395#168817#919317,1,0.74
539683#974999#105343,0,0.44
310564#797480#282862,0,0.44
232451#753015#327327,0,0.44
213578#669351#410991,0,0.44
14888#479179#601163,0,0.3125
436457#586314#494028,0,0.4593
441071#834404#245938,0,0.44
273282#108281#979517,0,0.44
24342#432069#647999,1,0.5431
93495#355304#724565,0,0.31
311559#31929#752812,0,0.4225
312065#17937#1012114,1,0.5431
26310#21412#1077408,0,0.44
168727#176969#926367,1,0.57
315569#21115#1006655,0,0.419
110690#592500#487842,0,0.4871
24821#551773#528569,0,0.4718
394114#82699#1022552,1,0.5431
309018#28890#884058,1,0.5431
495673#6946#1005570,0,0.28
391098#627466#452876,0,0.44
311266#26364#996941,0,0.4871
333727#137446#914362,0,0.44
462109#12647#998778,0,0.4871
617686#394661#685253,1,0.5431
286186#696718#383624,1,0.5431
567620#365131#714726,0,0.44
145243#395767#684139,0,0.4871
538712#873779#206563,0,0.44
123029#807993#272349,0,0.44
567974#171542#916591,1,0.5431
533160#103818#983955,1,0.5431
226318#746590#333752,0,0.4871
303786#10052#1073823,0,0.44
307301#3967#884172,1,0.5431
382149#285520#770976,0,0.44
311876#26753#753732,1,0.5431
307007#30391#1000198,1,0.5431
231402#7762#1006620,0,0.4871
310738#27479#885414,1,0.5431
305603#25369#1012010,1,0.5431
311681#22121#1004346,1,0.5431
312627#27094#997303,1,0.5431
561965#6092#1077890,0,0.44
315234#22918#884114,0,0.4493
119167#1016550#63792,0,0.33
427114#704451#375891,0,0.44
432815#50054#1046736,0,0.44
244795#8722#1012722,0,0.44
381452#4997#1080550,0,0.2767
172607#380854#717203,1,0.5431
545142#12920#997210,0,0.44
281096#20464#1078478,1,0.5431
314096#25124#1013091,1,0.5431
310824#30468#1014242,0,0.4871
308888#19547#1080048,0,0.4871
546808#18769#1006725,0,0.44
308571#22011#999984,1,0.5431
588604#20756#1002066,0,0.35
315522#16086#1079670,0,0.45
42600#21004#1078618,0,0.4871
307534#23214#1005548,1,0.5431
101207#31663#886229,0,0.2566
437765#3716#1006915,0,0.44
62478#32782#884566,1,0.5431
494319#6463#1079990,0,0.4
492133#1623#1073573,1,0.5431
633797#13480#1013566,0,0.44
61246#27908#752441,0,0.31
66204#9682#1074602,0,0.4871
224349#11223#1000039,1,0.5431
227250#288827#808604,0,0.4871
609586#21503#1000872,0,0.4871
15378#26906#1005181,0,0.44
298559#1053718#26624,0,0.44
634261#201688#886583,1,0.6933
254311#593900#486442,1,0.5431
426604#704387#375955,0,0.44
244156#851964#228378,1,0.5431
406658#423872#656108,0,0.4054
590118#839939#240403,1,0.5431
1692#942470#137872,0,0.44
125542#795298#285044,0,0.4871
274425#618567#461775,0,0.4871
222536#1013424#66918,0,0.3131
230974#593133#487209,1,0.64
28636#241214#841809,0,0.44
377116#228984#853849,0,0.4871
99956#1036889#43453,0,0.4871
570658#419132#660857,0,0.4871
237447#330222#750481,0,0.44
401540#511096#569246,0,0.44
591051#1013432#66910,0,0.4871
24960#848648#231694,0,0.44
576904#747385#332957,1,0.69
493093#17485#997747,0,0.44
311739#28404#877484,0,0.445
308728#29333#727958,1,0.5431
264549#18680#1076775,0,0.4871
309583#27221#885635,1,0.5431
311877#28319#753176,1,0.5431
153842#275891#777794,1,0.53
308862#24841#1001848,1,0.5431
307081#7005#1076979,1,0.5431
305483#29207#728606,0,0.3689
332264#261767#786479,1,0.5431
520109#25741#877274,0,0.44
55960#5305#1079779,1,0.5431
487916#1593#1001823,0,0.4871
313401#15541#1002426,0,0.395
311358#13783#884538,1,0.5431
125447#9265#1009463,0,0.36
310334#3976#876442,1,0.5431
55122#4633#1073545,1,0.5431
547345#4367#1076464,0,0.44
308777#16747#1079251,1,0.5431
314861#7159#1010305,1,0.508
30156#4266#1077558,0,0.4871
315169#22550#1011618,1,0.5431
542192#81140#1020407,1,0.5431
572521#14607#1079395,1,0.56
76391#97525#962380,0,0.44
406209#13591#1000148,1,0.66
455227#16982#1075750,0,0.435
39686#14321#1072051,0,0.44
472441#18917#1006058,0,0.4057
311467#24662#877025,0,0.4871
228188#1197#996907,0,0.44
138195#10836#1073972,0,0.186
315066#3359#1077742,1,0.5431
212191#300#1075338,0,0.4871
309567#25064#1004969,1,0.5431
70962#28406#885057,1,0.5431
311336#32868#876499,0,0.4871
535252#9500#997205,0,0.44
299160#404359#666178,0,0.4871
314599#21589#1005562,1,0.5431
305540#30640#1014053,1,0.5431
1341#7200#876289,1,0.58
621511#304654#778453,1,0.5431
267658#947217#133125,0,0.26
570120#75313#1029748,0,0.44
109350#172704#915420,0,0.4871
328511#704850#375492,1,0.8145
483042#982042#98300,1,0.59
1597#718309#362033,1,0.5431
342047#74985#1030067,1,0.57
262649#445840#634492,0,0.44
244317#247787#835214,0,0.335
273969#1040442#39900,0,0.4871
47749#635165#445177,1,0.5431
72559#792386#287956,0,0.29
392726#1006755#73587,0,0.44
504418#847891#232451,1,0.56
155238#963831#116511,1,0.8375
620182#253448#829553,0,0.4308
502978#60553#1044426,1,0.4925
104154#455357#624981,0,0.44
520909#46041#1058788,0,0.4871
133201#660159#420183,0,0.4871
474400#151611#936491,0,0.44
238173#705028#375314,1,0.66
494290#701548#378794,1,0.5431
262075#520901#559441,0,0.4871
538483#387753#692101,0,0.44
142453#515131#565211,0,0.44
409786#533900#546442,1,0.66
606395#171162#916975,0,0.27
508483#859946#220396,0,0.4871
538319#816577#263765,0,0.44
112622#210240#872498,0,0.44
432666#799489#280853,1,0.59
230793#1061974#18368,0,0.4871
38643#885338#195004,0,0.44
586981#1028689#51653,0,0.4871
344664#62015#1042970,1,0.5431
108668#481520#598822,1,0.6422
381990#997711#82631,0,0.44
70902#618133#462209,1,0.5431
431740#942495#137847,0,0.44
355156#562344#517998,1,0.5431
339916#166046#922071,0,0.44
360040#59183#1045792,0,0.44
461804#950251#130091,1,0.5431
586366#615996#464346,0,0.44
168531#85236#1020024,1,0.5431
470051#873126#207216,0,0.44
75927#486835#593507,0,0.46
232576#958593#121749,0,0.44
45803#978505#101837,0,0.4871
324200#1045044#35298,1,0.5431
590877#730611#349731,0,0.44
273236#962535#117807,1,0.5431
172883#984429#95913,0,0.4871
606078#988438#91904,0,0.4871
400741#756892#323450,0,0.44
542501#123725#964102,0,0.44
304010#961188#119154,1,0.6
199195#290116#792941,1,0.5431
154642#829213#251129,0,0.4871
454779#541652#538690,0,0.4871
217940#999906#80436,0,0.4783
277370#976151#104191,0,0.4871
36885#727182#353160,1,0.5431
188762#629045#451297,0,0.44
119195#691375#388967,1,0.665
504785#835859#244483,1,0.5431
463169#900651#179691,0,0.4871
260671#739756#340586,0,0.44
168304#131939#955956,1,0.5431
476808#455418#624919,0,0.44
472612#558898#521444,0,0.38
306543#523865#556477,0,0.4871
281403#666864#413478,0,0.44
376687#451270#629088,1,0.7
588842#239249#843762,0,0.4871
602396#329447#751253,0,0.44
240587#436778#643501,0,0.44
85437#776294#304048,0,0.44
317785#365759#714097,0,0.4871
280252#604266#476076,0,0.4871
40875#816648#263694,1,0.5431
412736#347206#733507,1,0.55
449420#799397#280945,0,0.44
409303#553146#527196,1,0.5431
418267#469216#611126,0,0.2933
325953#705765#374577,0,0.4871
394829#232504#850329,0,0.44
192967#1079143#1199,1,0.5431
45065#678375#401967,0,0.3867
243793#824001#256341,1,0.59
514546#787551#292791,1,0.85
227656#806362#273980,0,0.44
45854#633393#446949,0,0.44
580368#634451#445891,0,0.4871
487204#980936#99406,1,0.5431
16990#744577#335765,1,0.7564
372553#608716#471626,0,0.44
316116#1640#1002831,0,0.3812
197659#893301#187041,0,0.44
411263#178249#909870,0,0.34
561066#652258#428084,0,0.4871
130728#977247#103095,0,0.34
13135#336284#744301,0,0.44
261462#526374#553968,0,0.44
593949#956799#123543,1,0.5431
569033#245854#837144,1,0.5431
491368#708687#371655,0,0.4675
93196#846848#233494,1,0.5431
16049#89695#1015620,0,0.44
441512#776893#303449,0,0.4871
311129#784168#296174,0,0.44
346408#870399#209943,0,0.3764
274029#365093#714764,1,0.5431
72258#33123#1071899,0,0.44
341171#374740#705110,1,0.5431
290143#630069#450273,0,0.44
153700#844689#235653,1,0.5875
599248#541148#539194,1,0.5431
124190#756463#323879,0,0.44
604991#188319#899846,1,0.54
205466#289326#793737,0,0.44
240207#1016010#64332,0,0.4871
602367#209377#873352,1,0.6
137147#513896#566446,0,0.4871
500450#767704#312638,0,0.32
69642#697020#383322,1,0.6882
203142#494621#585721,0,0.4595
143834#827877#252465,0,0.4871
280569#221188#861605,1,0.5431
254259#229308#853528,1,0.5431
451611#412554#667361,1,0.5431
122597#954915#125427,0,0.44
391869#513110#567232,0,0.44
129174#414488#665440,0,0.4871
299728#962656#117686,1,0.5431
265234#712880#367462,0,0.3233
17313#480491#599851,0,0.44
513713#495427#584915,1,0.5431
155251#328338#754818,1,0.5431
40900#465238#615104,0,0.44
440865#275741#807285,1,0.7638
15748#639141#441201,0,0.435
244578#908479#171863,1,0.5077
593294#1073944#6398,0,0.44
392245#626938#453404,0,0.44
262529#477838#602504,0,0.44
20683#650505#429837,0,0.44
34790#254318#828674,0,0.43
361382#548569#531773,0,0.4871
287743#852534#227808,0,0.4871
241446#46506#1058324,1,0.5431
163903#402995#676927,1,0.6238
618453#958291#122051,1,0.5431
157856#1053760#26582,0,0.44
632364#1049052#31290,0,0.4871
145324#811806#268536,0,0.4871
409223#1042637#37705,0,0.4871
831#53762#1051187,1,0.7494
106842#150709#937390,1,0.5431
31282#772938#307404,0,0.4871
119256#285125#797932,0,0.4871
178276#1016107#64235,1,0.8427
479496#127999#959852,0,0.44
329331#684032#396310,1,0.64
384452#811308#269034,0,0.4871
456315#174546#913564,0,0.44
264881#501481#578861,0,0.4871
460609#224195#858607,1,0.5431
426867#405083#674840,1,0.62
420522#953364#126978,0,0.44
53135#639689#440653,1,0.5431
261834#112176#975635,1,0.7117
619206#822762#257580,0,0.44
521142#734825#345517,0,0.4871
95713#635924#444418,0,0.4871
243599#629629#450713,1,0.675
541234#670978#409364,0,0.4871
272630#354289#725575,0,0.44
340124#718046#362296,1,0.5431
584993#553071#527271,1,0.5012
122766#208662#874057,1,0.5431
501321#743204#337138,0,0.32
70370#851483#228859,1,0.5431
167842#955385#124957,0,0.4871
216776#933330#147012,1,0.5292
546776#974879#105463,1,0.5783
62897#434234#645927,0,0.44
275670#892517#187825,0,0.44
154076#1054385#25957,0,0.4871
632490#262698#820286,0,0.3
474989#92441#995323,1,0.5431
218889#931324#149018,0,0.4871
167763#753149#327193,1,0.5362
72161#756713#323629,1,0.4958
72161#756645#323697,1,0.4958
212302#516083#564259,1,0.6867
139456#286974#796085,0,0.425
600684#783859#296483,0,0.4871
544263#140280#947822,0,0.44
59963#489895#590447,1,0.5431
151553#549747#530595,0,0.4871
601825#542302#538040,0,0.4871
111592#743629#336713,1,0.5258
196048#306110#777004,0,0.44
605004#184529#903610,1,0.5431
602145#383640#696213,0,0.4871
318129#866526#213816,0,0.4871
142587#650350#429992,0,0.44
201759#724510#355832,1,0.5058
239185#786783#293559,0,0.4871
269372#226495#856318,1,0.5431
163080#732929#347413,0,0.44
287922#481267#599075,1,0.5431
467190#700732#379610,0,0.44
278885#785116#295226,0,0.44
226753#121084#966738,1,0.5431
630376#758481#321861,0,0.4871
100243#502674#577668,1,0.5431
600547#311216#771924,1,0.5431
525833#410450#669477,0,0.44
203391#546337#534005,1,0.5431
395779#837797#242545,1,0.5431
24886#91103#996630,0,0.2767
607652#176550#911557,0,0.44
41204#88275#1017030,1,0.5431
424251#765064#315278,0,0.44
198720#370110#709741,0,0.44
213204#569684#510658,0,0.4871
381738#991704#88638,1,0.5431
123162#604514#475828,0,0.4871
372205#995822#84520,0,0.344
533596#877822#202520,0,0.44
117704#82472#1022780,0,0.44
46258#137792#950313,1,0.5431
448144#209204#873523,0,0.4871
219821#313876#769262,0,0.4871
34512#1050785#29557,0,0.44
536763#84738#1020518,1,0.5431
339114#228752#854080,0,0.44
182089#841007#239335,0,0.4871
11319#625887#454455,0,0.39
214208#84604#1020647,0,0.4871
364020#102220#985551,0,0.44
228752#1071561#8781,0,0.3183
179624#506988#573354,1,0.5431
403450#951333#129009,0,0.44
614036#661123#419219,0,0.4871
215186#293794#789289,1,0.79
186237#219776#863013,0,0.44
33136#818869#261473,1,0.64
81688#301436#781682,0,0.44
5741#759606#320736,0,0.44
321503#264403#818587,0,0.4871
286153#123893#963938,1,0.5431
148034#642172#438170,1,0.5431
551933#351959#728834,0,0.44
52128#890570#189772,0,0.44
29675#974830#105512,0,0.44
72612#596611#483731,1,0.64
627389#467963#612379,0,0.44
109784#452773#627578,1,0.5431
16439#880030#200312,1,0.5431
145715#811223#269119,0,0.4871
76051#562478#517864,1,0.5431
603485#787321#293021,1,0.5431
242899#794531#285811,0,0.4871
420643#719052#361290,0,0.44
514798#299190#783907,0,0.44
223337#600024#480318,1,0.6153
287580#408687#671230,0,0.44
527533#393873#686034,0,0.4871
7012#702076#378266,0,0.44
586086#88211#1017094,1,0.625
10266#235941#846962,0,0.34
380599#330297#750405,0,0.44
206248#289910#793149,0,0.3488
504630#836286#244056,1,0.5431
85650#1003461#76881,1,0.5431
124841#762260#318082,0,0.4871
145037#399069#680846,1,0.49
116667#482384#597958,0,0.4871
431042#867992#212350,0,0.4871
261462#526444#553898,0,0.44
239546#1017450#62892,0,0.44
556594#860325#220017,0,0.44
50505#741501#338841,0,0.44
579968#353558#726310,0,0.44
278521#677620#402722,0,0.44
152067#597072#483270,0,0.486
329576#407117#672803,0,0.44
525015#93143#994625,0,0.48
272831#559361#520981,0,0.44
410412#841241#239101,0,0.4871
463156#781447#298895,0,0.44
